# time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	channel9	channel10	channel11	channel12	channel13	channel14	channel15	channel16	channel17	channel18	channel19	channel20	channel21	channel22	channel23	channel24	channel25	channel26	channel27	channel28	channel29	channel30	channel31	channel32	channel33	channel34	channel35	channel36	channel37	channel38	channel39	channel40	channel41	channel42	channel43	channel44	channel45	channel46	channel47	channel48	channel49	channel50
4.925000000000000000e+01	-2.999259749955117127e-01	1.228357291029519988e-01	-8.345462576623948747e-01	-6.146643710057831944e-01	9.583935208419509799e-02	-5.284087499203552474e-01	-3.392809721052902350e-01	-2.997384824227269373e-01	3.208048216160678257e-01	-8.882811027839199181e-01	-7.824917283807943935e-01	-6.653587982372428655e-01	-9.848561142978085048e-01	-3.115577617076578654e-01	9.977372145762869460e-01	5.519563213850261496e-01	-9.665305544293565365e-01	-7.333555437200693916e-01	-3.276897874610180672e-01	9.540218833306871593e-01	8.283666962319268245e-01	9.781721943249507278e-01	9.614008572980349276e-01	8.500577958302002468e-02	-9.819128835354182794e-01	-9.833934752214650299e-01	-8.789253093294433494e-01	-5.279748782725344203e-01	-9.823615579705122780e-01	-2.256631285887426286e-01	8.400200878739345622e-01	9.616542607659973596e-01	-3.234119103546763130e-01	-7.040751918554872812e-01	-7.911796471334954228e-01	9.070597104657925902e-01	5.734184073057697617e-01	3.817115388319989311e-01	-4.228958738960557628e-01	-5.114439143135465216e-01	9.693298228707792896e-01	-7.290292845210998018e-02	6.532396198827019607e-01	9.164035171018080073e-01	-5.784308517521993265e-01	5.369342326108085262e-01	-1.158677188164223409e-01	9.936962250121883500e-01	2.654521442835320322e-01	-7.829100843960984379e-02
4.950000000000000000e+01	2.890362096387387725e-01	-5.629418389552959257e-01	-7.050673238124780529e-01	-7.615609635073034012e-01	-7.299448359860375435e-01	4.401627612341129508e-02	3.461421761520626639e-01	5.284980001430494845e-01	9.434399111129527782e-01	-2.253504067076518569e-01	7.711670230279001059e-02	-9.705393804550482839e-01	-9.156278966004683939e-01	-7.612446766285911881e-01	9.056601313577653523e-01	9.846606956274752687e-01	-9.988843274838289377e-01	-9.774816683350977531e-01	-8.498457718584282450e-01	6.251951637561735664e-01	3.227512162376044991e-01	8.996006216403776845e-01	9.973994627835960358e-01	-3.163852589168429652e-02	-7.116911957172322722e-01	-8.977462073327598935e-01	-4.364327792397947325e-01	2.640712767153740037e-01	-6.340361379213256265e-01	-8.421070610027757697e-01	9.997997716686533032e-01	6.184882642987402646e-01	-9.060741347125855771e-01	-6.288072120741836080e-02	1.347825850719918395e-01	6.833699437436925317e-01	-7.165580871001211993e-02	9.174110388167929786e-01	-9.817456844155119100e-01	-9.519128996793556619e-01	9.515784243087672678e-01	5.511208063878374475e-01	-1.279231266627001984e-01	9.212805566849554539e-01	3.975239372368788437e-02	8.861433542431683685e-01	-6.586887749210942333e-01	8.100307052959340171e-01	-2.330200991087726103e-01	2.932362879579805681e-01
4.975000000000000000e+01	6.068750880772086909e-01	-9.917133472812625916e-01	8.642139742825916127e-02	-9.941959940715466848e-01	-9.326412749099687316e-01	3.440525666959282775e-02	7.086530450553237825e-01	7.325606212087035773e-01	9.981325163967372793e-01	1.463309309979079764e-01	6.249894420717356791e-01	-9.993012076292240309e-01	-9.981374645381998478e-01	-9.967480526867547042e-01	6.962757902394212106e-01	8.011033771070421583e-01	-8.906396323429973672e-01	-8.980256347377151283e-01	-8.757558175896764663e-01	6.309241063289857676e-01	-2.260689577864337108e-01	3.234191217000251806e-01	8.752052326014638783e-01	-8.332445335486110549e-01	-4.650519347921311941e-01	-2.046117550628473447e-01	-2.815012261844712094e-01	6.633058526398022403e-01	-6.323726632028681127e-02	-9.999999172281599513e-01	9.640729201210902488e-01	2.556509467011931491e-01	-9.988877827018496358e-01	4.504816111882565810e-01	4.682586923465299478e-01	-1.987953198523188247e-01	-7.922834563445455558e-01	8.669335014243981785e-01	-6.412081740173674049e-01	-9.811990725524605272e-01	5.241467761486786614e-01	8.531533994506392826e-01	-1.224537676963186328e-01	7.517604046832063736e-01	8.554947936565409083e-01	8.686740651756734710e-01	-9.999060767936464034e-01	6.202841246823789234e-01	-9.609195097948028952e-01	8.041400918125508612e-01
5.000000000000000000e+01	9.520540223981569516e-01	-6.048198993227809073e-01	7.703761632091062905e-01	-6.384518878185054813e-01	-9.284414754416117077e-01	3.821550243432221272e-01	9.941205652138548343e-01	9.954372495693309952e-01	9.397057080863880918e-01	6.922964960384951905e-01	9.998637483033806506e-01	-3.962728055528559890e-01	-9.754703015127469401e-01	-7.915392145751305453e-01	1.535891856127577781e-01	3.298357010133307621e-01	-3.303762478500615329e-01	-5.241930702647502605e-01	-9.927747984305832496e-01	1.049591317351581399e-01	-7.016223016783148525e-01	-1.136821063151996353e-01	3.938220778792639876e-01	-9.997074388851449056e-01	-4.673460766869246691e-02	3.329224003235413121e-01	4.480475723995167026e-01	9.690687811086068360e-01	4.513574332922700716e-01	-9.286500672530394462e-01	2.343310131876241709e-01	-3.062086767281549382e-01	-6.418549017002950219e-01	7.817510085382528562e-01	9.588631150172521878e-01	-8.572785824102380214e-01	-9.899413932027554264e-01	4.977390241966332396e-01	-6.461599992493700650e-01	-9.997755617230175140e-01	-4.319248631649478809e-01	9.873146981842211289e-01	-4.297901575255281825e-01	4.283973704496311097e-01	9.991079317435351825e-01	2.060090140841804862e-01	-9.649300991474588640e-01	2.058690136797853565e-01	-9.699029661587433848e-01	9.978669239500823629e-01
5.025000000000000000e+01	9.987145152452122643e-01	4.447745809611943213e-01	9.923035728365942054e-01	1.317209503995001862e-01	-5.050212098847526310e-01	9.994113677993695655e-01	6.286310684665890047e-01	7.338039839074623760e-01	8.157886348511158570e-01	9.997995042391493170e-01	7.555439074814018774e-01	3.215744275647580142e-01	-4.540963943379776602e-01	-2.467309735827918904e-01	-5.281393655383842534e-01	1.222471853290741164e-02	2.964116623514076454e-01	-2.854946386210699960e-01	-6.557114038026036207e-01	-1.879204228106561569e-01	-9.674717583664408371e-01	-8.846314433569375524e-01	-1.751576549327689691e-01	-8.696389966965807350e-01	7.934367217821424179e-01	5.755052002787426346e-01	8.851583208357083343e-01	9.464453859417160109e-01	9.023628148933355853e-01	-1.591995439555995151e-01	-7.005617755890600762e-01	-8.064545057176690790e-01	2.286503954433595220e-01	9.966598096573586751e-01	8.058410111648386387e-01	-8.097516005716858256e-01	-6.218128126068360739e-01	2.003326304030930149e-01	7.295989550370614307e-02	-8.613915718610539729e-01	-8.328409977164872302e-01	6.852458026291012860e-01	-5.695096459302620984e-01	-1.688160630275766239e-01	5.865834983871388575e-01	-3.976799775859204411e-01	-7.406145839090069183e-01	-1.479308008939322905e-01	-8.341229666664251585e-01	9.027659982707224584e-01
5.050000000000000000e+01	6.800867142770463669e-01	7.751359516147687811e-01	6.664751165039742853e-01	8.051110299812660465e-01	-3.693821131508631672e-02	6.224754005499533172e-01	-2.737103125743359788e-01	7.796545666030965660e-02	-1.664492594477761864e-02	8.446833091631466006e-01	5.772162982452546665e-01	9.788858711933317025e-01	2.939478377352317331e-02	1.275965601431948426e-01	-9.969662012122334493e-01	-7.305720681647343007e-01	6.574826413025087746e-01	2.031573401228895515e-01	2.765024886079966437e-01	-2.723585461925832618e-01	-9.002275454787961317e-01	-9.406053505468183751e-01	-4.857826544862219320e-01	-6.681578547544738678e-01	9.857724096331710317e-01	7.955589891270120617e-01	9.993446523239439827e-01	7.743186110212297857e-01	9.588525134601977307e-01	5.574922628203601294e-01	-9.708209201745747752e-01	-8.486450220938036582e-01	7.754123015781473338e-01	6.781036341461991190e-01	2.671920548360248032e-02	-3.341916318524135732e-01	4.228494665578031997e-01	-4.230984079867919356e-01	8.057013124963688933e-01	-7.752531123374803990e-01	-8.868567487693684859e-01	-3.439646665014523541e-01	-9.878659255575455989e-01	-7.900860271808016755e-01	3.899826022998566233e-02	-8.640373367286717787e-01	-9.786479986997580205e-02	-9.583657277031252253e-01	-2.470538955615281251e-02	6.795092216239765337e-01
5.075000000000000000e+01	2.606977414140891347e-01	9.908946203429112032e-01	-1.164907165420948770e-01	9.300797452171167823e-01	2.292633242450455855e-01	2.723256659484878939e-01	-8.886291183696901630e-01	-3.446333818876250454e-01	-5.791652352099296852e-01	2.115327811970579563e-01	-3.028471022453020911e-01	9.999604129316735923e-01	6.876031048210193841e-01	5.589350766746327137e-01	-7.968063042234793114e-01	-9.545135317603382630e-01	9.994034191474830964e-01	7.573969768079285014e-01	6.191782601043313017e-01	-6.230878677401064936e-01	-1.785799379181248758e-01	-9.803235425464540409e-02	-9.808548700148459476e-01	-6.127785985569925709e-01	9.515839950158950789e-01	9.990835734649085031e-01	7.560174766032530247e-01	2.440378674597322994e-01	7.465286707514303677e-01	8.962753770111471230e-01	-9.496746401952593786e-01	-5.594539225636021573e-01	9.995559493157745168e-01	7.844921258454668617e-03	-6.782411776675228987e-01	4.069825147297636003e-01	9.199661301296010452e-01	-9.685630444784298909e-01	9.996828167778060159e-01	-2.580776898427853960e-01	-7.089698761486386003e-01	-9.457716930733259808e-01	-9.846777045887694646e-01	-9.694403372406732444e-01	-7.732010872828306569e-01	-9.333407871179379978e-01	4.656192960231701483e-01	-9.402692650400551466e-01	3.348461601395091858e-01	1.500829319609460200e-01
5.100000000000000000e+01	-5.175332762443117796e-01	8.972169870444098860e-01	-3.563037890173841871e-01	9.999118626616664285e-01	6.560567682409592649e-01	-5.370339840999388548e-01	-9.657710938104732135e-01	-9.416277601530271824e-01	-9.119733379683647723e-01	-2.096295405832872272e-01	-7.439797345468470713e-01	5.646418188240064362e-01	9.790661873764228140e-01	7.530815057818668334e-01	-3.096887186789961666e-01	-8.476380142107221571e-01	9.206546776012648481e-01	9.999596119132899696e-01	9.123369869373348928e-01	-9.788568593666717721e-01	5.832851668485387192e-02	2.523568431064781570e-01	-3.680492925643226165e-01	7.326091463910673618e-02	7.081936138303678296e-01	9.556660263852173598e-01	7.182737287658774727e-01	-2.857815264814669853e-01	4.977273946603881227e-01	9.564351769223498057e-01	-6.308160674074587693e-01	2.721534519495578119e-01	9.567477879379496786e-01	-7.546494609239525753e-01	-9.509937373264079064e-01	7.245894544908094703e-01	8.812196410450459094e-01	-9.230466956254225197e-01	8.122430454156792656e-01	6.163578677146349660e-01	-2.017162163404930264e-01	-8.143491858298673725e-01	-9.123687724531185372e-01	-8.945106902553746631e-01	-9.540915190745310470e-01	-3.149376397755144219e-01	9.440196086231903427e-01	-6.441367306626034628e-01	9.864463011936754899e-01	-5.923120819927635283e-01
5.125000000000000000e+01	-9.132582838148908255e-01	3.934945985319580619e-01	-8.645088354258614327e-01	8.931220163993858208e-01	8.714255693680776904e-01	-9.813990038735516119e-01	-9.574886991384039536e-01	-7.051263823554341226e-01	-9.421573425827812764e-01	-7.407268443795615998e-01	-9.923242660531772508e-01	-3.456017821335787832e-01	7.656013642283177045e-01	9.943720075048173568e-01	1.516489082332733995e-01	-6.243351640611882747e-01	6.512925194290677400e-01	5.958191020651897318e-01	8.987764905533494053e-01	-9.276678857813808188e-01	7.235141088362925244e-01	7.831836547091625134e-01	1.337594364152749904e-01	6.624999257971168065e-01	1.002730471986857663e-01	6.860275683023873139e-01	8.543686587034053648e-02	-8.971157859020407743e-01	-3.410908877490832075e-02	8.407987591155156037e-01	-1.351709618123247969e-01	4.167050284499189683e-01	3.196347727804277894e-01	-9.923633677296284095e-01	-9.570637089256360808e-01	8.472726827478875844e-01	4.494671462008076879e-01	-5.663684025728927818e-01	4.719122108975913887e-01	9.977484300962621289e-01	3.647041887528000847e-01	-2.589360691267127423e-01	-4.928665504383956675e-01	-3.752800560392163809e-01	-8.642860377498483571e-01	4.695411398228273026e-01	9.958795529980022376e-01	-2.953076650570585771e-01	7.682324987334362421e-01	-9.990147389459903549e-01
5.150000000000000000e+01	-9.939828960815690895e-01	-5.510690005441873929e-01	-9.981750477872167737e-01	2.385053258321810921e-01	9.905779932871057181e-01	-8.442428263462701254e-01	-7.310102996561792521e-01	-7.874948489169252275e-01	-6.621521826377437803e-01	-7.632450930769076880e-01	-9.347321881088828111e-01	-9.828240831896377649e-01	4.823757546912902927e-01	7.461720006485547119e-01	5.402262253972419659e-01	-2.359769040885546787e-01	1.705085575977569878e-01	2.858027696423477426e-01	4.755778538983722048e-01	-5.898158657045015074e-01	9.993965850342960699e-01	9.381124535056942770e-01	6.247550545016528067e-01	9.948633156096321484e-01	-2.753391994162627254e-01	2.845062499532667322e-01	-4.006493646289929211e-01	-9.817177887965597982e-01	-4.575980242782827223e-01	3.995160306306169695e-01	4.082692413378070095e-01	7.932204558795103999e-01	-3.535827462176473479e-01	-9.541534034212632021e-01	-7.144536035253918893e-01	9.981328448489267258e-01	-3.514536684979297498e-01	-1.178265396184961372e-01	3.400994409134243390e-02	5.210573869469545816e-01	9.318818733056524195e-01	6.662316679941937547e-01	5.198613873744386549e-01	5.727461738708617967e-01	-4.007046175831451840e-01	9.786100220285939288e-01	6.503180427377391881e-01	1.486089249898037978e-01	2.572718509697489164e-01	-9.330802272188255531e-01
5.175000000000000000e+01	-9.863293764354216231e-01	-9.985497601094274200e-01	-9.052651198982963887e-01	-1.410178154086960400e-01	9.378380019220503572e-01	-4.250211879566310746e-01	1.359946884380045240e-01	-1.728200117705779582e-01	-2.457317507573170412e-01	-9.928991837667089371e-01	-4.592738390717457375e-01	-6.657117165300138195e-01	-6.072426139152271862e-02	1.388446044030263171e-01	9.931845774392553672e-01	1.212621292654007671e-01	-5.398783495284951162e-01	-2.156605512464930541e-01	-1.913846181885271447e-01	2.528339863436496193e-01	8.494702710723923689e-01	1.969229874650630929e-01	8.231000480730477076e-01	7.111346445842264830e-01	-7.596895351277263009e-01	-4.355479268435373807e-01	-7.536764954692412033e-01	-8.752020505017659158e-01	-9.483902496119254177e-01	-1.873216499314885874e-01	9.518147739820878028e-01	9.961790815749995698e-01	-7.313301401125555934e-01	-3.435221057869620176e-01	-3.089321667369754332e-01	7.225744205624137217e-01	-8.616669845775104530e-01	5.312043180239049978e-01	-6.279569070085371241e-01	-3.783298146920980876e-01	9.502591404620148730e-01	9.712403912293566810e-01	9.169720241662431270e-01	9.928427783891282665e-01	1.832944272460539925e-01	9.890213409084211982e-01	9.704287043667492174e-02	9.607859534845764049e-01	-7.527556913239576986e-01	-5.224558462568129613e-01
5.200000000000000000e+01	-5.911758161531155409e-01	-9.766454810189340030e-01	-5.256237762179195583e-01	-8.337614040672154392e-01	7.289201074450606388e-01	2.707651531608375461e-01	6.318369170036398641e-01	2.533493731698118756e-01	2.252036327463165788e-01	-4.295972480016759243e-01	4.392124619877884467e-02	-1.650962173308086200e-01	-7.850924240042921332e-01	-2.545504441388537487e-01	8.522779353016051163e-01	6.507517242504732291e-01	-9.596565768345663994e-01	-7.826068487273982743e-01	-8.378093225938614275e-01	8.642651255282194356e-01	7.062410345157825731e-01	-6.017768149147090240e-01	9.977299489339905847e-01	-1.197498530564026706e-02	-9.942465331351743041e-01	-8.290126227173072460e-01	-9.998165704060385517e-01	-6.917199601813135423e-01	-8.391223969067275190e-01	-5.969687410141958361e-01	9.744876125382246901e-01	9.393369459282520095e-01	-9.125349778806600698e-01	3.896631310375595070e-02	3.361101283804964202e-01	-5.409047346418873747e-01	-9.667491354744804921e-01	8.369371455315082198e-01	-9.011505146450885517e-01	-8.897962501613535524e-01	6.977710352612812583e-01	8.511454873286325995e-01	9.968491367929571689e-01	7.353255137885843506e-01	6.012828861538789260e-01	6.757551637354156648e-01	2.514237580528711977e-02	8.964165210170481624e-01	-9.997004193979586173e-01	2.628672945418618623e-01
5.225000000000000000e+01	2.118441807480949957e-01	-4.362698505793546344e-01	2.533795757884989563e-01	-9.938544849689922023e-01	3.924063403084213086e-02	7.753188956970977763e-01	9.999251784133224019e-01	7.918576090141924428e-01	8.762005799151407759e-01	5.986419189026032095e-01	7.895937561815883354e-01	4.744324122962784163e-01	-9.977595564600266753e-01	-7.211956217146057169e-01	3.448892403040115795e-01	8.939773644493848037e-01	-9.022173026490803993e-01	-9.906976923344373853e-01	-8.964125578084513046e-01	9.991927917091415479e-01	5.187042826279987251e-01	-7.913659440118906430e-01	8.719690745222645756e-01	-3.421499321378451697e-01	-9.238868757336348159e-01	-9.949757346912373457e-01	-6.730226778358964213e-01	1.107278951184555993e-01	-3.399942341988941297e-01	-9.423708703024610278e-01	9.258504762803093646e-01	5.341187212901878922e-01	-9.710672411744644128e-01	9.299905783363457967e-01	8.484736187586575662e-01	-8.586272563857211271e-01	-8.486113463589668449e-01	9.932864620361421260e-01	-9.935138117944105618e-01	-9.996832014419561041e-01	6.340646637301621258e-01	-2.639138905309822425e-01	6.455546095144292229e-01	-1.078645300694129755e-01	8.967533633817612593e-01	1.011759654685061155e-01	-3.559760607449138359e-01	1.736172113261149176e-03	-7.626552716877523785e-01	5.295678307006279617e-01
5.250000000000000000e+01	7.061235275425841174e-01	4.109378862598051267e-04	9.386808919075015911e-01	-6.513297253090469807e-01	-2.765882794197294103e-01	9.963181770276097193e-01	9.309078024724460887e-01	9.999551175209762111e-01	9.877468055756500886e-01	9.183984273111256424e-01	9.458643988577786210e-01	7.721198712045910240e-01	-6.161621917821408223e-01	-9.928774222568906849e-01	-2.448691381407507028e-01	9.990430401877764544e-01	-4.625797720869011531e-01	-7.341672993460242047e-01	-3.157922995440942127e-01	6.636381603106968896e-01	-1.740045851621025430e-01	-9.994201078831105312e-01	3.148971909226902510e-01	-8.280009641318732960e-01	-6.599775822783416901e-01	-8.336453757121964347e-01	-2.940122750309040120e-02	9.629908333710531787e-01	4.672390084345457995e-01	-8.379872035308122413e-01	2.688102146127334113e-01	6.941903567234813943e-02	-6.509047545852242322e-01	9.979338048391039884e-01	9.386092701739591204e-01	-9.926033866993895227e-01	-1.681284748348486069e-01	9.019375522435437720e-01	-9.349186802138316210e-01	-9.562031637196211076e-01	4.597296829192835665e-01	-7.747849472561697537e-01	5.599334445590557069e-02	-4.527081982313491682e-01	9.476867187315359820e-01	3.370141353975807108e-02	-6.443950176433130839e-01	-8.262298311579886478e-01	2.962640477003755657e-01	8.491461732431863085e-01
5.275000000000000000e+01	8.024380728702132926e-01	5.363174765490623663e-01	9.096104200473584811e-01	-3.336182082700254181e-01	-6.398888514150848916e-01	8.075812138654623329e-01	4.925714121737164164e-01	8.112083475421818513e-01	5.785636905857517442e-01	7.188331018253223403e-01	3.033040919902621479e-01	9.972113741240807849e-01	6.505917781541101230e-02	-6.319147009145325011e-01	-8.952802462000852834e-01	7.055821579589398596e-01	2.777230269681620900e-01	2.281833688541871075e-01	2.473518902931490793e-01	-8.435665632149186299e-02	-7.375975521822231151e-01	-6.327132003404940530e-01	-3.390123980094693068e-01	-9.956392004819509811e-01	-1.169990830098640439e-01	-4.226167504775019124e-01	1.482345867097213943e-01	8.315307886422746986e-01	9.815460864483909198e-01	-6.928483814866377433e-01	-5.447513003067910864e-01	-7.348654294051093494e-01	-2.560883896187157727e-01	9.424140621383988448e-01	9.559728303766880098e-01	-7.843262454913765280e-01	6.079458742574606056e-01	2.980800808461650520e-01	-6.273666246621700804e-01	-5.989748633477378625e-01	-2.489481317252446868e-01	-8.670054866306274866e-01	-7.134671502588261216e-01	-9.917178016026058085e-01	9.812469781738132335e-01	-7.238371103928969985e-01	-9.913148180544394394e-01	-9.976670031089437396e-01	7.361458183802022104e-01	9.542967583197361492e-01
5.300000000000000000e+01	9.984610765026915580e-01	9.980815607807043133e-01	7.396440222280794563e-01	4.663991463266821680e-01	-9.872345197748083612e-01	4.063890906044555495e-01	9.929763040464895107e-02	5.259273651346785261e-01	3.820235831101370660e-01	2.642630233106227355e-01	-3.491500978108578734e-01	9.113256255254728044e-01	4.540828402560728172e-01	-1.516109365994005309e-01	-9.657121401509012326e-01	7.106347199361431888e-02	8.923660772615237269e-01	6.606697156481921018e-01	8.145621986638695855e-01	-2.448555591578290003e-01	-9.939754207262467833e-01	3.112659458542030855e-01	-7.829685826394262582e-01	-8.381975053596886216e-01	1.508510742943279526e-01	1.944045425921694936e-01	8.564845592143600639e-01	6.198231076614657553e-01	9.345952482017966245e-01	-5.100048587397389838e-02	-9.439719589066255523e-01	-9.382941250938612310e-01	5.623425022594091827e-01	7.781411114633969284e-01	4.338164226229899723e-01	-6.034210956323736719e-01	8.212743119134388037e-01	-4.173202681895217814e-01	2.018007667644035330e-02	2.507263741715472574e-02	-6.915381605871567805e-01	-9.987373422079520724e-01	-9.737843193882490533e-01	-8.859281604429855017e-01	7.654045137114783293e-01	-9.919980220052521114e-01	-6.466406599905762942e-01	-7.032870063278843231e-01	9.998108623384427407e-01	7.420033868330700999e-01
5.325000000000000000e+01	8.836052284087622111e-01	9.084933455495034504e-01	-9.141810704635920659e-02	7.882842736177579912e-01	-9.999348316295930683e-01	-2.152163042905581858e-01	-6.365175864615242318e-01	-3.732634636111523130e-02	2.172377211735306846e-01	-2.822186002859394249e-01	-7.397812256927301933e-01	7.746293245173525577e-01	8.197788662673087812e-01	4.654993349738844599e-01	-9.235556702215093061e-01	-7.071816592521166234e-01	9.709292937167346427e-01	9.964490551331688373e-01	9.306712540491948182e-01	-8.813362973886760265e-01	-9.497493055983426968e-01	6.898251560422121731e-01	-9.993256207360563526e-01	-2.853633308607321853e-02	7.282636968278068945e-01	3.771491666656330288e-01	9.824385629050429447e-01	2.083312739542435565e-01	7.804251331585064788e-01	5.256424820574027990e-02	-8.482022162217999206e-01	-8.634771202243204380e-01	9.035123441774464137e-01	3.185928700531139302e-01	-1.296985210178986658e-01	3.168596880442537400e-01	9.314282473207231572e-01	-9.980760669620579728e-01	8.286223215267602971e-01	6.107644771663464089e-01	-9.878569620094009851e-01	-8.160183577982164094e-01	-9.925118092890801158e-01	-3.076999238989475693e-01	2.648921897047053220e-02	-9.953322350916875561e-01	-2.162971839773467908e-01	2.633113574015341074e-01	7.980955232288874379e-01	6.560489603702860384e-01
5.350000000000000000e+01	4.197824803390063919e-01	4.175049486795210374e-01	-5.528309671967428507e-01	9.237329792405398754e-01	-4.970746395476248747e-01	-5.619298327687188843e-01	-9.173743339290566512e-01	-4.129363871367570105e-01	-4.292749426351495368e-01	-6.994345910154737833e-01	-9.720383882560431621e-01	2.772041680305733502e-01	9.187316525501991737e-01	5.020587706887285062e-01	-1.899726242917542662e-01	-9.921525722397193103e-01	8.150964170482155602e-01	5.451403843166185981e-01	4.850887080007802998e-01	-9.999942301220847707e-01	-9.336715134508646319e-01	8.850808559724363533e-01	-6.189864825654856073e-01	5.343700604297716428e-01	8.920003220265877442e-01	9.155146087920401632e-01	4.551854832616052393e-01	-2.899088694201136240e-01	1.947845027329554446e-01	8.716189601448122160e-01	-5.670290702994181808e-01	-3.728676664332005175e-01	9.999862586873464743e-01	-4.066694012596325236e-01	-8.779488193417011033e-01	8.513160618835720062e-01	2.154175949143065649e-01	-9.071694181779950128e-01	9.994567924081216859e-01	9.969815432665068977e-01	-8.495189457603687933e-01	-5.178993829438061081e-01	-8.513564913218832908e-01	6.650634622945506003e-01	-7.280441111292956791e-02	-7.575566149061081500e-01	3.145138832890584379e-01	8.444833945181712265e-01	4.557575817384489358e-01	6.283802936726590183e-01
5.375000000000000000e+01	-4.337601489944333255e-01	2.935251171780053348e-01	-9.835468970915589582e-01	8.958022763838935365e-01	9.245574899243742817e-02	-9.202921431693507071e-01	-8.991799826866581080e-01	-7.341963516237313137e-01	-9.031258779722212138e-01	-9.445654317464073912e-01	-9.972881998140763482e-01	-4.733737824198392952e-01	8.988098776570865311e-01	9.765698970196549089e-01	1.108995553626126451e-01	-9.942477502731065231e-01	-2.534233883751850491e-02	-3.025457013085269264e-01	-2.431453304960376482e-01	-7.478496642511675008e-01	-5.402829520033700650e-01	9.416775813277862284e-01	1.964626141245957164e-02	9.935793568491925187e-01	9.728260030549052972e-01	9.466996672987724182e-01	2.217026790295079652e-01	-7.192733664429856733e-01	-5.751324346697395118e-01	9.901122762818647116e-01	-3.207473707832671495e-01	-5.916905404866718010e-02	6.150374967526356373e-01	-9.521283350993594574e-01	-9.992458593142864443e-01	8.281539732439506807e-01	-3.517116008901691737e-01	-4.568790952681248685e-01	8.667664863409051401e-01	9.158094796342075572e-01	-5.870193950737758737e-01	-3.052369348928660742e-01	-3.385609656713940985e-01	9.963890561103313503e-01	-5.174603714256155174e-01	-1.564971700847661018e-01	9.413250082576041233e-01	9.998230576493342125e-01	-4.167945655218708439e-02	3.098850568343086004e-02
5.400000000000000000e+01	-8.797810761668769519e-01	-2.913007270152088157e-01	-9.121003461588167438e-01	2.217925863832923006e-01	5.050238966284094078e-01	-9.733230693712927595e-01	-8.272329613640088120e-01	-9.975440386610010535e-01	-9.935381977552819599e-01	-7.438942552460831026e-01	-9.314659027959919513e-01	-7.761953137700720040e-01	1.584792704025383414e-01	9.915903800112161326e-01	7.535362409073731449e-01	-8.402240237569852388e-01	-3.495226132307606148e-01	-8.271157143928576927e-01	-8.789689514942790050e-01	-3.957245345537246245e-02	-3.708267276070841278e-01	9.945359590348510359e-01	6.942110786870422379e-01	6.895468066734545820e-01	6.179316742898388615e-01	3.939027180344736312e-01	-4.423232244490662435e-01	-9.953288827484897405e-01	-9.566443242106243972e-01	6.855416965669843821e-01	3.042704310105919241e-01	2.350252619366057227e-01	3.032412643032733057e-01	-8.956456492248455747e-01	-9.030446772580996706e-01	9.999649776829180325e-01	-7.601087272360986802e-01	2.474840964759305040e-01	1.833961611216401166e-01	2.682771246614579219e-01	5.819895505883128373e-02	-6.105627592232110851e-02	5.369633620604916668e-01	8.055290251944597912e-01	-9.701350259065188997e-01	3.201865701225615202e-01	9.005637572131259816e-01	9.247716204632943082e-01	-7.908281360182789488e-01	-5.369301970752919928e-01
5.425000000000000000e+01	-9.990922834948811060e-01	-8.599643443966697998e-01	-4.788370751490310662e-01	-3.959604110118975506e-01	9.589726910339693156e-01	-6.790626651638306255e-01	-5.859415309437470132e-01	-5.506675088287487085e-01	-5.130408529996861589e-01	-4.962947793828259568e-01	-5.670072160802794858e-01	-9.998132150261697104e-01	-2.819414052851874630e-01	8.742721011991078095e-01	9.786085217332295416e-01	-3.411792553206568490e-01	-8.242583970027705931e-01	-9.990418665036105983e-01	-9.204885654859766841e-01	7.411945986026601263e-01	2.001111316032502530e-01	9.860427455799538610e-01	8.360243886173259753e-01	4.851272847555700984e-01	-2.709473639881427309e-01	-4.443802289195040722e-01	-8.112275619857789444e-01	-4.170729077494952919e-01	-6.553652346029682496e-01	3.514018330838858950e-01	9.027459751824221668e-01	6.684582950213587837e-01	-3.513375111608212920e-01	-7.128501465743620757e-01	-4.525933613133171773e-01	4.907771214078294753e-01	-9.964202494544558419e-01	8.422324929718025821e-01	-4.846588004644716841e-01	-1.617051668012298438e-01	8.343340483571461963e-01	6.470627532314966457e-01	8.617483168874439103e-01	-1.342003662792796981e-01	-9.572138427599858890e-01	7.660607016484063392e-01	6.899834159721178750e-01	6.620991642766737018e-01	-9.705569221495163879e-01	-8.039436834015243338e-01
